IPO_Name,Issue_Size(crores),QIB,HNI,RII,Total,Offer Price,List Price,Listing Gain,CMP(BSE),CMP(NSE),Current Gains,Listing_Year,Listing_Month
GPT Healthcare Ltd ,-0.3357257407809184,-0.4756721712730907,-0.46492420180102456,-0.40798433633085257,-0.539393173397997,-0.5421267882084078,-0.5146136597427206,-0.05704585040554339,-0.4283422032056032,-0.4340714054845638,-0.3860349452915264,2024,2
Juniper Hotels Ltd ,0.1471605184482266,-0.7494593032357546,-0.5452356226263099,-0.4660368299567004,-0.696054752301127,-0.006729895176411776,-0.16618348729754034,-0.5549084703795397,-0.3150659639165005,-0.321304222443536,-0.3947506974184989,2024,2
Vibhor Steel Tubes Limited,-0.5072998656597488,2.079094112699905,4.74007656832824,5.207687351757021,4.869063761053226,-0.6498215655424299,-0.0225356119978383,5.040716240763964,-0.42569343473117766,-0.43440258663886927,-0.3033509959099813,2024,2
Entero Healthcare Solutions Limited,0.07140533603931191,-0.7133763748614844,-0.5440631931252109,-0.44154593420829585,-0.6696029756016687,2.7564103918507854,1.9568264155432065,-0.5975465788911666,0.44095050049491313,0.4273307768640802,-0.33794404749358486,2024,2
Jana Small Finance Bank Limited,-0.3187338533665988,-0.1362077793309439,-0.36211678992340096,-0.31667260156519605,-0.35348561603138123,0.15942776128179387,-0.08258907157129232,-0.7016337261401381,-0.1750537178386655,-0.182911897588119,-0.27797504502702586,2024,2
Capital Small Finance Bank Limited,-0.33650980691885063,-0.6443756872685819,-0.5159981619426522,-0.40647255264267945,-0.6235917865540193,0.3255854177399995,0.011094325363295954,-0.7862829121558679,-0.3096028789379979,-0.31567414282034223,-0.461468622992227,2024,2
Rashi Peripherals Limited,-0.30737057600526163,1.5240817012588286,-0.08586308872693563,-0.1660989462231533,0.4141747486057163,-0.1575025834440428,-0.22911951293052013,-0.3232205130994495,-0.3245849756214671,-0.3310740664955487,-0.35977199308591434,2024,2
Apeejay Surrendra Group (conglomerate),-0.1861622841509981,0.43969474853734153,-0.16163134523546221,0.4358933184073833,0.4132433480177071,-0.6375135909899702,-0.584635993605368,0.08215503326476782,-0.4334328051173897,-0.4404880403492331,-0.3370570461709283,2024,2
BLS E-Services Limited,-0.4174845213957396,1.2018674812149075,1.6536559066849716,6.684095301626891,2.328389237082012,-0.6990534637522686,-0.29157511088691235,3.475646845984248,-0.40280641963184494,-0.4096467953545321,-0.1764712414952037,2024,2
Nova Agritech Limited,-0.48016435932087564,0.5056885254323883,1.0963122326000074,1.8500157803245203,1.3392418126163512,-0.988290865735071,-0.899316121770267,0.581898746261336,-0.5149238227133865,-0.5217184979715183,-0.23331645669501594,2024,1
Epack Durable Limited,-0.29220060072787646,-0.3459002358919437,-0.33976735255870016,-0.29157699234152235,-0.39316328108056875,-0.40673906813135124,-0.49335473505371785,-0.6332873463200303,-0.24388031116631537,-0.25117661301934324,-0.07384904499133647,2024,1
Medi Assist Healthcare Services Limited,-0.09086984019882431,-0.11420985369926165,-0.43685917061846585,-0.3853075810082558,-0.3953986424917906,0.17173573583425353,0.08315847685144079,-0.2128630557752387,-0.07820812049248342,-0.08765591808099535,-0.17411875972641908,2024,1
Jyoti CNC Automation Limited,-0.1558602111874322,-0.05106472904428886,-0.2783613574386371,0.30950820207611046,0.019633459525062937,-0.09596271068174443,-0.1402403927618082,-0.176808772842613,0.20053337443338676,0.19186097615285913,0.3583905560666658,2024,1
Innova Captab Limited,-0.3187338533665988,1.0978916744522083,-0.06974218308682358,0.03678242472967944,0.33128009627290667,0.2640455449777011,0.0617794452432912,-0.5085081758227692,0.1820333821198212,0.17447396555181963,0.06082089495285909,2023,12
Azad Engineering Limited,-0.25434194831902135,2.0938121492736204,0.09630314500633036,0.23754729851906986,0.8042453148639261,0.49789706147443497,0.6716823806712902,0.547725556351282,0.6694481684215248,0.6608962859380444,0.3827638098022705,2023,12
Happy Forgings Limited,-0.15260652610296932,2.7398231739392815,-0.0901131456684197,-0.02550306322305309,0.830138251210579,1.5009969874998985,1.3713051847020297,-0.007510400811153394,0.2385266472384274,0.2288290725022122,-0.27153464411904166,2023,12
Credo Brands Marketing Limited,-0.3263927023081401,0.9114632111851456,-0.13884224680784926,0.12113995452973965,0.2677585761706863,-0.2528893862256053,-0.3564328472262427,-0.542994881236585,-0.4572303343798062,-0.4637121187949073,-0.5419929169794779,2023,12
RBZ Jewellers Limited,-0.4967585320275484,-0.5369181944346808,-0.4777476494692955,0.2662711885943591,-0.38403555531807965,-0.8067482410862907,-0.793622032920988,-0.5652544820036843,-0.4396408562293244,-0.4486516558028641,-0.1622792203326997,2023,12
Muthoot Microfin Limited,-0.17101124766921516,-0.47298177749079867,-0.44894984984854985,-0.2516659029737519,-0.48350913811745116,-0.2190424562063412,-0.3660414007579953,-0.7053959121852815,-0.4357090905250991,-0.4410344892538372,-0.5137631357540624,2023,12
Motisons Jewellers Limited,-0.47740687068119114,1.741528822251141,1.1683433700737806,3.2154588074824826,2.2751131234478916,-0.9452129548014622,-0.784253693227529,2.2222118619439226,-0.5412707916324375,-0.5479728839790879,-0.5772030129614512,2023,12
Suraj Estate Developers Limited,-0.38312575841417634,-0.36473299236798823,-0.40718204887189596,-0.20056761431350043,-0.40657544954789976,-0.006729895176411776,-0.2079806951606643,-0.7063364586965675,-0.3198254697689838,-0.32813483375108726,-0.4009211414021963,2023,12
Inox India Limited,0.018119140732881282,1.5896007027805297,-0.15584247457378558,-0.019153571732725957,0.44342072706920194,0.916368196258064,1.2077195608239408,0.7323861880670778,0.36210825137334185,0.35480210407117235,-0.05884715305597219,2023,12
Doms Industries Limited,-0.0801050287785175,1.0858640316607844,-0.05831099545110775,1.6247600107867253,1.0439878262174673,1.3163773692130034,2.3291578648986215,1.8557122380461888,1.5552129010723745,1.5512768192884208,0.5381047370918524,2023,12
India Shelter Finance Limited,-0.0801050287785175,0.6701190630677685,-0.3367630019621338,-0.1809144263672499,-0.01426952187846819,0.4025102586928725,0.4379543160114073,0.19596116113036022,0.203264916922638,0.19641471702455998,0.010763168135113991,2023,12
Flair Writing Instruments Limited,-0.31002200738957364,1.0800084687228546,-0.30115045586625,-0.0883932646510549,0.1714517553705457,-0.17904153891084726,0.1744397354030909,1.487018005622121,-0.28638476777936195,-0.2929054384618381,-0.2932083286117787,2023,12
Tata Technologies Limited,0.6177933769227297,2.469675986505601,-0.09055280673133186,0.017129236783428915,0.5952390229146848,0.4240492141596769,1.8486100813918425,3.823649055160027,-0.0026768319639439834,-0.012850374852237176,-0.19120317650628124,2023,11
Gandhar Oil Refineries Limited,-0.3449868118304082,1.2920748021505828,-0.08967348460550759,0.3935633751385359,0.4953928798801094,-0.5944356800563614,-0.3242441928948714,1.7795279706320322,-0.43285338701360915,-0.4393785834823096,-0.3661352634441023,2023,11
Fedbank Financial Services Limited,-0.12091434554219986,-0.6939105845543124,-0.5350501413355119,-0.4267304540641993,-0.6571222077223468,-0.683668495561694,-0.7029413089650723,-0.6157304781093603,-0.4488287718749879,-0.45559818051442225,-0.34858806336546283,2023,11
Indian Renewable Energy Development Agency Limited (IREDA),0.27981163060535674,0.9054493897894337,-0.3686384290232645,-0.24803762212213643,0.024663022700311985,-1.0159838084781052,-0.913728952067896,1.1982702266573537,-0.4366196046881829,-0.4432202848722537,1.0401089204405332,2023,11
ASK Automotive Limited,-0.21877110241891543,1.5042993940360927,-0.2857623186643249,-0.30941603986196514,0.2545326878209571,-0.24673539894937546,-0.3014238782569588,-0.31067989294897097,-0.1716599832308078,-0.17810977085068908,-0.07134230212295939,2023,11
Protean eGov Technologies Limited,-0.34905486512576694,-0.006594102407578796,-0.31397390353452087,-0.21175481360598156,-0.25363947299680606,1.3225313564892334,0.8686577280722194,-0.5652544820036843,0.03916543253049618,0.03525368781063886,-0.35691816274345434,2023,11
ESAF Small Finance Bank Limited,-0.3592628759553682,1.9966414561955421,0.0725614476090745,0.03134000345225622,0.6645352266625616,-0.9298279866108875,-0.8611221214815502,0.056446761956286895,-0.5317848895334013,-0.5384100281485162,-0.5143801801524321,2023,11
Honasa Consumer Limited (Mamaearth),0.10982836455711346,-0.567462076786585,-0.5162179924741083,-0.4409412207330266,-0.5563446640997625,-0.11750166614854886,-0.25554303514283994,-0.5652544820036843,-0.336835529815685,-0.34196164694334247,-0.3913183879525673,2023,11
Cello World Limited,0.18503810965268397,0.9687527729021884,-0.3667332310839785,-0.38923821859750585,0.026525823876330203,0.8794442726006849,0.9623411250068077,0.32011330062009724,-0.08987925658292076,-0.09792253386446628,-0.3718043588541243,2023,11
Blue Jet Healthcare Limited,-0.21636208761831194,-0.5323286991590062,-0.4460920529396209,-0.41403147108354504,-0.5500111401013007,-0.04980780611002064,-0.16930626719536,-0.43922124949137553,0.08945064653716764,0.08484806566788967,0.16259465540896795,2023,11
IRM Energy Limited,-0.3284456677514217,-0.041569221577375755,-0.19145502066966943,-0.2008699710511351,-0.19421611548182569,0.4394341823502515,0.11678841421257503,-0.7267149664410949,-0.3273579051181313,-0.3332267439985345,-0.4958688482013399,2023,10
Plaza Wires Limited,-0.5076369762214685,-0.07148007009815222,2.2981257480703596,10.850873502969645,2.300447219441739,-0.948289948439577,-0.8320562470479985,1.1766376568977785,-0.5102802004816593,-0.5168501350032272,-0.30740034977428277,2023,10
Valiant Laboratories Limited,-0.47688794768169007,-0.41980693567608474,-0.006064605808381051,0.003825540327505416,-0.1437342036117326,-0.683668495561694,-0.6470915915617601,-0.09498122636074086,-0.4780066121010812,-0.48523889382476576,-0.4456954255589005,2023,10
JSW Infrastructure Limited,0.5259364304928001,0.15403823224103622,-0.42850561042313506,-0.16972722707476878,-0.0019750341167481776,-0.7482853619621073,-0.690330082454647,0.06710628908419372,-0.31167222930864286,-0.3181993991219218,0.2517190056984971,2023,10
Updater Services Limited,-0.2922195395234787,-0.6785595141494694,-0.5394467519646334,-0.4397317937824881,-0.6440825994902194,-0.19134951346330692,-0.31343457017164966,-0.5661950285149703,-0.3414294876385167,-0.34812989594228266,-0.3731541434755581,2023,10
Manoj Vaibhav Gems,-0.4322908717975619,-0.7326839067108746,-0.5077178785911401,-0.4315681618663533,-0.6561908071343376,-0.4528939727030751,-0.5173761188830994,-0.5652544820036843,-0.38637577768892434,-0.3928641903601001,-0.33844539606726026,2023,10
Signature Global India Limited,-0.25812970743946706,-0.5483128033949767,-0.44645843715871436,-0.27555208524688724,-0.4768030538837856,0.07019494577646121,0.03511570919267756,-0.07679732714254704,0.3652536639367221,0.35786552974849845,0.4082554565099203,2023,9
Sai Silks (Kalamandir) Limited,-0.07972625286647293,-0.5540101078751246,-0.5275759032660055,-0.4551519874018539,-0.6161405818499466,-0.4313550172362706,-0.48110382930073325,-0.4508213231305681,-0.41485003878899834,-0.42156103738067296,-0.40982971990365946,2023,9
Yatra Online Limited,-0.24108479139746125,-0.7170163193904678,-0.542597656248837,-0.4179621086727952,-0.6681127346608541,-0.6775145082854641,-0.7215578814328432,-0.8301750826825426,-0.4484811210127196,-0.45574721203385965,-0.35252172140506993,2023,9
Samhi Hotels Limited,-0.015675246139735578,-0.6098753434721306,-0.5367355087433417,-0.44819778243625763,-0.5988165309129774,-0.7267464064953029,-0.7202367053222272,-0.45207538514561596,-0.3748288026207257,-0.38088371210309807,-0.03509094371873725,2023,9
Zaggle Prepaid Ocean Limited,-0.3212413499043339,-0.4846929033666582,-0.4808252769096805,-0.3021594781587341,-0.4639497257692601,-0.6098206482469359,-0.644689453178822,-0.6035033734626437,-0.24474943832198626,-0.2512594083079196,0.1786763750414792,2023,9
R R Kabel Limited,0.20928355578265712,0.0775993971323849,-0.4487300193170938,-0.41735739519752596,-0.34994629379694664,2.0702408105511583,1.7982852822692879,-0.12915441627079474,0.4459997153992867,0.43842534553331486,-0.2560699688849001,2023,9
EMS Limited,-0.4129543614876865,-0.7388559865643681,-0.3278232270162535,0.020757517635044433,-0.4177522566040089,-0.4652019472555347,-0.3575138094985648,0.4831413625763176,-0.0761387701218385,-0.08285379134356533,0.3536084619793003,2023,9
Jupiter Life Line Limited,-0.20544955359230777,2.2150381279345455,-0.29103825141927064,-0.24803762212213643,0.4888730757640458,1.147142719116683,1.2722169764058306,0.39441647501168237,0.6076987533614805,0.6025256074916975,0.030662849982538064,2023,9
Ratnaveer Precision Limited,-0.47212673446728975,1.356169477552247,0.4451009215832999,1.151269359650904,1.0527429917447528,-0.8129022283625206,-0.7263621581987194,0.39441647501168237,-0.44199991565185964,-0.44832047464855856,-0.16235635088249595,2023,9
Rishabh Instruments Limited,-0.34874048111876993,0.3985475495140511,-0.3163920393805377,-0.22657029375007814,-0.10852726138498882,0.24250658951089668,0.07114778493674997,-0.43012929988227866,-0.31953576071709355,-0.32540258922806675,-0.4569179205542501,2023,9
Vishnu Prakash R P Limited,-0.41774208901592985,1.9676801584214567,0.26791751322970486,0.48638689359236564,0.9378081591844304,-0.8098252347244057,-0.6415666732810024,1.4710287149302612,-0.42817665517595155,-0.4343032322925776,-0.10281156643981611,2023,9
Aeroflex Industries Limited,-0.4016857781043604,2.3323076451509235,0.37856554739592835,0.5586501538870406,1.1108623884365207,-0.7821322919813714,-0.5596537544228111,2.03002685813784,-0.40702789438796055,-0.413786559783351,-0.061970940322719006,2023,8
Pyramid Technoplast Limited,-0.4766644698935838,-0.5921503962005593,-0.30943073921776204,-0.03669026251553416,-0.3573974985010195,-0.6036666609707061,-0.5894402703712442,-0.2062792301962375,-0.42383101939759726,-0.43013862927718577,-0.3346274338523475,2023,8
TVS Supply Chain Solutions Limited,-0.20131332063278104,-0.7280944114351998,-0.5284552253918298,-0.2516659029737519,-0.6463179609014412,-0.5082798581891436,-0.5382747228146614,-0.4172751642280382,-0.44704913055623324,-0.45361937311744677,-0.4482021684272776,2023,8
Concord Biotech Limited,0.05266350391134641,0.3214756805742722,-0.42117792604126597,-0.367468533487813,-0.23482518111902229,1.1656046809453724,1.1282087803486875,0.10754978906948684,0.7876080745853494,0.7760645323477872,0.137797183649484,2023,8
SBFC Finance Limited,-0.14639081338631788,2.3033463473768383,-0.1859592573832676,-0.14946932565324897,0.6088374714996174,-0.9390589675252323,-0.8368845451977042,0.8091974864887587,-0.4702258547074563,-0.47691796732283975,-0.0010378059837072788,2023,8
Yatharth Hospital & Trauma Care Services Limited,-0.2745875208178038,0.5973201724881005,-0.27293887099605396,-0.22959386112642435,-0.024514928346568335,-0.19134951346330692,-0.30358580280160313,-0.5235569200033434,0.03684776011537391,0.030824139871802585,0.2143106890473317,2023,8
Netweb Technologies India Limited,-0.29562852273187984,2.873235053849412,0.053802575591489564,0.09725377225660427,0.9851233090552926,0.4240492141596769,1.2301795547044128,2.2093577262896824,1.1911313968611081,1.1878882977266947,0.921212177929664,2023,7
Utkarsh Small Finance Bank Limited,-0.34524816720971896,1.2263975421710998,0.052556869246571804,1.6985350547695734,1.2002768448853938,-1.0375227639449096,-0.9378704428164245,1.3095682304928504,-0.5394663181092352,-0.5460934309284041,-0.38730759936316395,2023,7
Senco Gold Limited,-0.38123187885395343,2.114069231869702,-0.06944907571154886,-0.014315863930571967,0.6682608290145978,-0.1390406216153533,0.0014857718315433102,0.5621472695243322,-0.2776934962226533,-0.2830941967655372,-0.2974119435756726,2023,7
Cyient DLM Limited,-0.3104007833016182,0.681830188943628,-0.21556310228601885,1.0064404823239188,0.555747637983099,-0.2990442907973291,-0.07057837965660152,1.0437070833027065,-0.20071366243466243,-0.20828865353677908,-0.08163923052075445,2023,7
Ideaforge Technologies Limited,-0.3197754871247214,1.241590354118161,0.044789523801790534,2.0943200243332964,1.277583093690149,0.953292119915443,2.1011949323577896,2.3883750789377625,-0.17650226309811692,-0.18071782244084497,-0.4438442923637913,2023,7
HMA Agro Industries Limited,-0.35282368545061044,-0.7219223315817063,-0.5239120610750708,-0.45273313350077693,-0.6679264545432524,0.685593673399445,0.4434792342921649,-0.40442102857379775,-0.53139585166372,-0.5378635792439121,-0.6873068727955516,2023,7
IKIO Technologies Limited (formerly IKIO Lighting Limited),-0.30490853257697187,1.839332549160347,-0.08146647809781415,-0.06269294195211186,0.5369333461053152,-0.23750441803503072,-0.09459976348598313,0.6007096764870535,-0.39978516809070336,-0.4062521885229005,-0.45097886821994143,2023,6
Nexus Select Trust,0.6774467953106296,-0.7494593032357546,-0.5456752836892221,-0.48175938031370086,-0.6308567111404902,-0.8067482410862907,-0.7881691787917183,-0.49408646264971895,-0.43330036669366845,-0.43984223709833736,-0.13273821976074845,2023,5
Mankind Pharma Limited,1.1040848316011553,0.028539275220000014,-0.5178300830381195,-0.4539425604513154,-0.4127226934287598,2.20870552426633,2.088944026604805,0.07337659915943295,1.4690865386461334,1.4588772772371823,0.1664897481736769,2023,5
Avalon Technologies Limited,-0.20699495931344963,-0.6929610338076211,-0.5426709330926558,-0.45636141435239247,-0.656935927604745,0.22712162132032207,0.0014857718315433102,-0.60130876493631,0.17524591290410593,0.17364601266605584,0.0747043939161782,2023,4
Udayshivakumar Infosolutions Limited,-0.5096369130370639,-0.10898732459245943,-0.10293659333669064,-0.05543638024888088,-0.12752783338037438,-1.0067528275637605,-0.9497610278119685,-0.5652544820036843,-0.5268432808483012,-0.5332353226124925,-0.3107169634155201,2023,4
Global Surfaces Limited,-0.47593343238333774,-0.607817983520966,-0.30312893064935464,-0.3269527306447733,-0.4706558100029256,-0.683668495561694,-0.6422873147958839,-0.050148509322780255,-0.45491266196468394,-0.46104611050274796,-0.36883483268696987,2023,3
Divgi Torqtransfer Systems Limited,-0.3785349943601961,-0.6255429307925373,-0.5354165255546053,-0.3514436263931779,-0.5967674496193573,0.7009786415900197,0.4074471585480925,-0.5122703618679127,-0.019397182958754942,-0.02319978592428451,-0.2831427918633724,2023,3
Sah Polymers Limited,-0.5095232802634505,-0.7114772733681018,-0.306133281245921,0.7210157219968338,-0.3728587482619704,-0.914443018420313,-0.8296541086650604,0.3994327230718737,-0.46186567921005084,-0.46801747380087905,-0.028072063687281438,2023,1
Radiant Cash Management Services Limited,-0.43742707316488644,-0.7334751989997841,-0.5408390119971885,-0.4754098888233737,-0.6882309873618506,-0.8252102029149803,-0.7953035297890446,-0.3884317378819376,-0.5117949649529714,-0.5184149659573207,-0.4851091365047676,2023,1
Elin Electronics Limited,-0.3547175650108333,-0.6780847387761237,-0.5215672020728727,-0.4152408980340836,-0.6405432772557847,-0.3544301762833976,-0.45011624416083096,-0.6160439936131223,-0.41435339470004356,-0.42248006508387076,-0.4389850677266296,2022,12
KFin Technologies Limited,0.03352774483485456,-0.6834655263407078,-0.5439899162813921,-0.440638863995392,-0.6498572831358758,0.011732066652277738,-0.14744680791062267,-0.5395462106952035,0.34422906417096966,0.34362474011336125,0.4393776333526941,2022,12
Landmark Cars Limited,-0.32555181978340114,-0.6116161865077313,-0.5360027403051549,-0.46392033279325806,-0.6411021176085903,0.4425111759883664,0.09829194866395122,-0.7803261175843905,-0.14943516025008144,-0.15753514163945895,-0.3324677784580534,2022,12
Abans Financial Services Limited,-0.4037311680294012,-0.6845733355451811,-0.5348303108040557,-0.4696651108083159,-0.6776130206585469,-0.28365932260675447,-0.3852585078215006,-0.5652544820036843,-0.3733388703538614,-0.3806601648239419,-0.3910869963031786,2022,12
Sula Vineyards Limited,-0.17087867609999954,-0.6840985601718353,-0.5346104802725997,-0.4318705186039879,-0.6547005661935231,-0.015960876090756533,-0.17387033012294245,-0.5564760478983494,-0.3497068891210964,-0.3563266295113442,-0.4373267609060109,2022,12
Uniparts India Limited,-0.21812718336843964,0.3130879823118322,-0.4148028406290398,-0.34176821078886993,-0.22644257582694044,0.6609777242945257,0.3473936989746385,-0.5762275246353531,-0.23307830223154896,-0.23983365848437935,-0.4461196435827797,2022,12
Dharmaj Crop Guard Limited,-0.4395292794767338,0.013504721730720854,-0.1625106673612865,0.16921467581364488,-0.03699569622589013,-0.38520011266454685,-0.3948670613532532,-0.18151150539904246,-0.2921789488171677,-0.29745917933353894,-0.1875009101160628,2022,12
Keystone Realtors Limited,-0.29411341908370153,-0.6886880554475101,-0.5234724000121587,-0.4657344732190658,-0.6606615299567814,0.5502059533223886,0.29935093131587526,-0.48405396652933613,-0.05689381167484078,-0.059008748233568296,-0.2770109131545731,2022,11
Inox Green Energy Limited,-0.25434194831902135,-0.7328421651686565,-0.5422312720297436,-0.33965171362542756,-0.6692304153664651,-0.914443018420313,-0.8885064990470453,-0.7822072106069624,-0.4242035024643134,-0.430155188334901,0.24188486059947942,2022,11
Kaynes Technology India Limited,-0.20971457036192964,0.808911730542483,-0.3902550979497783,-0.357793117883505,-0.061770951866932204,0.6917476606756748,0.8278213755622706,0.43893567654588106,4.290480220990824,4.292711619340896,3.1398338775429595,2022,11
Archean Chemical Industries Limited,0.01925168070989456,0.02458281377545285,-0.4364927863993724,-0.18061206962961524,-0.09772301456408333,0.1378888058149894,0.044724262724430204,-0.24170648212133922,-0.039304333524359,-0.044478175088413875,-0.115191019682109,2022,11
Five Star Business Finance Limited,0.06705320080991976,-0.7214475562083605,-0.5412053962162819,-0.47843345619972,-0.6850642253626196,0.344047379568689,0.047006294188221436,-0.7242068424109993,-0.07994637480382516,-0.08513066177941574,-0.23883129100544548,2022,11
Bikaji Foods International Limited,-0.20099136110754315,0.5265786418595972,-0.49364872457795145,-0.3375352164619852,-0.2012947599506948,-0.19134951346330692,-0.2623891295342137,-0.3442260518515009,0.04425603444228275,0.03649561713928454,0.22580314096696805,2022,11
Global Health Limited,0.3007806650961444,-0.2962070801484313,-0.5162179924741083,-0.4551519874018539,-0.5196474809322041,-0.08057774249116983,-0.07742447404797533,0.014749199955945959,0.5863844445438379,0.5818267853476028,0.8775562867450051,2022,11
Fusion Finance Ltd,-0.116471304093917,-0.613515288001114,-0.5355630792422428,-0.46633918669433505,-0.6431511989022103,0.01788605392850758,-0.16786498416559703,-0.6292116447711247,-0.4291285563464483,-0.4363399963915566,-0.5459651402939831,2022,11
DCX Systems Ltd,-0.34524816720971896,0.5849760127811133,-0.22347700141843746,1.3858981880553725,0.6019451071483503,-0.4775099218079944,-0.34622375909875547,0.6351963819008694,-0.34825834386164495,-0.35475351902839297,-0.23836850770666815,2022,11
Tracxn Technologies,-0.4174504315636555,-0.7231883992439614,-0.5439899162813921,-0.4094961200190257,-0.6848779452450179,-0.8682881138485892,-0.8344583854309366,-0.4476861680929485,-0.5129289689560849,-0.5194747456510984,-0.4528300014150506,2022,10
Electronics Mart India,-0.34524816720971896,1.933654589998351,-0.07970783384616556,0.11448810630177784,0.6418090523151396,-0.9329049802490025,-0.8190846997801324,1.0502909088817076,-0.45780975248358685,-0.46447383544981,0.07304608709555956,2022,10
Harsha Engineers,-0.24866030963835273,2.071655965184156,-0.24992994203698493,-0.1056275986962285,0.18095204136823842,-0.09903970431985935,0.032713570809739405,0.5179415834938954,-0.21312976465853195,-0.21979719864889571,-0.22240248389885117,2022,9
Tamilnad Mercantile,-0.22864579044591746,-0.723821433075089,-0.524131891606527,-0.28583221432646444,-0.6448277199606267,0.4548191505408261,0.19125470408365802,-0.5652544820036843,-0.20112753250879142,-0.20804026767104994,-0.38260263582559473,2022,9
Dreamfolks Services,-0.32172618307175094,0.3667375994998918,-0.26971468986803154,0.8383301361990679,0.35773187297236503,-0.11134767887231903,0.1792440121689672,1.1562591491532508,-0.43753011885126664,-0.4436094227285626,-0.5371722576172143,2022,9
Syrma SGS Technologies,-0.21641511624599818,0.6362517531024448,-0.49342889404649537,-0.3958900668254676,-0.40769313025351067,-0.43750900451250047,-0.4044756148850059,0.033246614677901735,0.02194843744673052,0.017618291343870145,0.5179350983201415,2022,8
Aether Industries,-0.22857003526350855,-0.47139919291297977,-0.5359294634613362,-0.46392033279325806,-0.6438963193726177,0.8609823107719954,0.6624341478969782,-0.252052493745484,0.048808605257701566,0.042332684983919205,-0.2680252041033138,2022,6
eMudhra Ltd,-0.3782812144991262,-0.6853646278340906,-0.5362958476804296,-0.40284427179106397,-0.6474356416070521,-0.3267372335403634,-0.38285636943856244,-0.38153439679917445,0.0740960667869824,0.0676680432882911,0.44053459159963726,2022,6
Ethos Limited,-0.3822697248529556,-0.7326839067108746,-0.5401062435590015,-0.4720839647093929,-0.6867407464210361,1.5871528093671161,0.9599389866238696,-0.7367474625614777,1.745510361156881,1.7443554322485357,0.5142328319299231,2022,5
Paradeep Phosphates Limited,0.03418302716269168,-0.7018235074434067,-0.543330424687024,-0.4575708413029309,-0.6826425838337961,-0.9852138720969561,-0.9292227446378472,-0.4495672611155203,-0.37582209079863527,-0.3829618738463652,1.2984576969829633,2022,5
Venus Pipes & Tubes Limited,-0.47197901186159236,-0.5592326369819268,-0.49738584361270466,-0.1455386880639989,-0.536226411398766,-0.11134767887231903,-0.22911951293052013,-0.47872420296538276,0.5657737148522144,0.5554978835803144,0.8967232283693649,2022,5
Delhivery Limited,1.4482557763213366,-0.7073625534657727,-0.5436968089061175,-0.4723863214470275,-0.690838909008276,0.38404829686418296,0.15041835157370928,-0.526692075040963,-0.17182553126045944,-0.17786138498495993,-0.33925526684012053,2022,5
Prudent Corporate Advisory Services Limited,-0.33087740910674784,-0.7295187375552369,-0.540252797246639,-0.4633156193179888,-0.6830151440689997,0.8240583871146164,0.5515754615243822,-0.4160211022129903,1.6498236000182602,1.6587451038605603,0.9243745304713089,2022,5
Life Insurance Corporation of India (LIC),7.251936055850702,-0.7046721596834806,-0.535489802398424,-0.4472907122233537,-0.6675538943080487,1.8056193576732755,1.0492985344691692,-0.8355048462464958,0.20380294801900578,0.19699428404459465,-0.33404895472887586,2022,5
Rainbow Children’s Medicare Limited,0.06415177732365829,-0.13383390246421561,-0.5356363560860614,-0.4605944086792772,-0.6003067718537919,0.5532829469605035,0.1816461505519054,-0.7734287765016273,0.7138564273755648,0.7070132616750874,0.38473063882207403,2022,5
Campus Activewear (India) Limited,-0.004501356734420659,1.6567022888800493,-0.46741561449086,-0.33874464341252364,-0.16627409784155278,-0.21596546256822627,-0.18107674527175693,0.11131197511463031,-0.34093284354956194,-0.34784011243226537,-0.36320430255184605,2022,5
Hariom Pipe Industries Limited,-0.485376315870609,-0.7192319377994143,-0.5260370895458129,-0.272528517870541,-0.6316018316108976,-0.6436675782662,-0.5197782572660377,0.6847318314952594,-0.1317629080847739,-0.1375400794482635,0.5864270265391824,2022,4
Veranda Learning Solutions Limited,-0.45888094082309105,-0.7174910947638135,-0.5303604233311157,-0.3100207533372344,-0.6563770872519394,-0.6928994764760388,-0.6567001450935128,-0.10752184651121936,-0.36729636727157816,-0.3740448212666892,-0.06347498604374525,2022,4
Uma Exports Limited,-0.5119095685093313,-0.7049886765990444,-0.5387872603702651,-0.2918793490791569,-0.6116698590275028,-0.9052120375059681,-0.8416648005797511,-0.011899617863820884,-0.518358944328657,-0.5250054709280005,-0.4451169464354289,2022,4
Patanjali Foods Limited (formerly Ruchi Soya Industries Limited),1.0941002985596604,-0.7146424425237394,-0.45957499220226006,-0.45454727392658467,-0.631042991258092,0.8855982598769148,1.0079817542826328,0.3994327230718737,0.9431404484430214,0.9324648324685665,0.3676076567673138,2022,4
Vedant Fashions Limited,0.6582011912196448,-0.6309237183571215,-0.5378346614006222,-0.46996746754595053,-0.6502298433710795,1.5502288857097373,1.2145656552153146,-0.3119339549640188,0.05749987681441021,0.04961867037864059,-0.37697210569047085,2022,2
AWL Agri Business Limited (formerly Adani Wilmar Limited),0.828957160128459,-0.6587772069267336,-0.13312665298999138,-0.3632355391609282,-0.37453526932038683,-0.40673906813135124,-0.5029632885854705,-0.6878390439746117,-0.34639592852806456,-0.3527664321025599,-0.28152305031765185,2022,2
AGS Transact Technologies Limited,-0.2770685030416957,-0.7070460365502089,-0.3580132866695543,-0.38863350512223666,-0.5529916219829297,-0.5759737182276718,-0.6110595158176877,-0.5473840982892525,-0.5523211226116814,-0.5588439053691665,-0.6959069290978297,2022,1
